ibge_code,city_name,state_code,state_name,city_state_pair,city_name_no_accent
1705102,Chapada Da Natividade,TO,Tocantins,"Chapada Da Natividade, TO",Chapada Da Natividade
1705508,Colinas Do Tocantins,TO,Tocantins,"Colinas Do Tocantins, TO",Colinas Do Tocantins
1705557,Combinado,TO,Tocantins,"Combinado, TO",Combinado
1705607,Conceição Do Tocantins,TO,Tocantins,"Conceição Do Tocantins, TO",Conceicao Do Tocantins
1706001,Couto Magalhães,TO,Tocantins,"Couto Magalhães, TO",Couto Magalhaes
1706100,Cristalândia,TO,Tocantins,"Cristalândia, TO",Cristalandia
1706258,Crixás Do Tocantins,TO,Tocantins,"Crixás Do Tocantins, TO",Crixas Do Tocantins
1706506,Darcinópolis,TO,Tocantins,"Darcinópolis, TO",Darcinopolis
1707009,Dianópolis,TO,Tocantins,"Dianópolis, TO",Dianopolis
1707108,Divinópolis Do Tocantins,TO,Tocantins,"Divinópolis Do Tocantins, TO",Divinopolis Do Tocantins
1707207,Dois Irmãos Do Tocantins,TO,Tocantins,"Dois Irmãos Do Tocantins, TO",Dois Irmaos Do Tocantins
1707306,Dueré,TO,Tocantins,"Dueré, TO",Duere
1707405,Esperantina,TO,Tocantins,"Esperantina, TO",Esperantina
1707553,Fátima,TO,Tocantins,"Fátima, TO",Fatima
1707652,Figueirópolis,TO,Tocantins,"Figueirópolis, TO",Figueiropolis
1707702,Filadélfia,TO,Tocantins,"Filadélfia, TO",Filadelfia
1708205,Formoso Do Araguaia,TO,Tocantins,"Formoso Do Araguaia, TO",Formoso Do Araguaia
1708254,Tabocão,TO,Tocantins,"Tabocão, TO",Tabocao
1708304,Goianorte,TO,Tocantins,"Goianorte, TO",Goianorte
1709005,Goiatins,TO,Tocantins,"Goiatins, TO",Goiatins
1709302,Guaraí,TO,Tocantins,"Guaraí, TO",Guarai
1709500,Gurupi,TO,Tocantins,"Gurupi, TO",Gurupi
1709807,Ipueiras,TO,Tocantins,"Ipueiras, TO",Ipueiras
1710508,Itacajá,TO,Tocantins,"Itacajá, TO",Itacaja
1710706,Itaguatins,TO,Tocantins,"Itaguatins, TO",Itaguatins
1710904,Itapiratins,TO,Tocantins,"Itapiratins, TO",Itapiratins
1711100,Itaporã Do Tocantins,TO,Tocantins,"Itaporã Do Tocantins, TO",Itapora Do Tocantins
1711506,Jaú Do Tocantins,TO,Tocantins,"Jaú Do Tocantins, TO",Jau Do Tocantins
1711803,Juarina,TO,Tocantins,"Juarina, TO",Juarina
1711902,Lagoa Da Confusão,TO,Tocantins,"Lagoa Da Confusão, TO",Lagoa Da Confusao
1711951,Lagoa Do Tocantins,TO,Tocantins,"Lagoa Do Tocantins, TO",Lagoa Do Tocantins
1712009,Lajeado,TO,Tocantins,"Lajeado, TO",Lajeado
1712157,Lavandeira,TO,Tocantins,"Lavandeira, TO",Lavandeira
1712405,Lizarda,TO,Tocantins,"Lizarda, TO",Lizarda
1712454,Luzinópolis,TO,Tocantins,"Luzinópolis, TO",Luzinopolis
1712504,Marianópolis Do Tocantins,TO,Tocantins,"Marianópolis Do Tocantins, TO",Marianopolis Do Tocantins
1712702,Mateiros,TO,Tocantins,"Mateiros, TO",Mateiros
1712801,Maurilândia Do Tocantins,TO,Tocantins,"Maurilândia Do Tocantins, TO",Maurilandia Do Tocantins
1713205,Miracema Do Tocantins,TO,Tocantins,"Miracema Do Tocantins, TO",Miracema Do Tocantins
1713304,Miranorte,TO,Tocantins,"Miranorte, TO",Miranorte
1713601,Monte Do Carmo,TO,Tocantins,"Monte Do Carmo, TO",Monte Do Carmo
1713700,Monte Santo Do Tocantins,TO,Tocantins,"Monte Santo Do Tocantins, TO",Monte Santo Do Tocantins
1713809,Palmeiras Do Tocantins,TO,Tocantins,"Palmeiras Do Tocantins, TO",Palmeiras Do Tocantins
1713957,Muricilândia,TO,Tocantins,"Muricilândia, TO",Muricilandia
1714203,Natividade,TO,Tocantins,"Natividade, TO",Natividade
1714302,Nazaré,TO,Tocantins,"Nazaré, TO",Nazare
1714880,Nova Olinda,TO,Tocantins,"Nova Olinda, TO",Nova Olinda
1715002,Nova Rosalândia,TO,Tocantins,"Nova Rosalândia, TO",Nova Rosalandia
1715101,Novo Acordo,TO,Tocantins,"Novo Acordo, TO",Novo Acordo
1715150,Novo Alegre,TO,Tocantins,"Novo Alegre, TO",Novo Alegre
1715259,Novo Jardim,TO,Tocantins,"Novo Jardim, TO",Novo Jardim
1715507,Oliveira De Fátima,TO,Tocantins,"Oliveira De Fátima, TO",Oliveira De Fatima
1715705,Palmeirante,TO,Tocantins,"Palmeirante, TO",Palmeirante
1715754,Palmeirópolis,TO,Tocantins,"Palmeirópolis, TO",Palmeiropolis
1716109,Paraíso Do Tocantins,TO,Tocantins,"Paraíso Do Tocantins, TO",Paraiso Do Tocantins
1716208,Paranã,TO,Tocantins,"Paranã, TO",Parana
1716307,Pau D'Arco,TO,Tocantins,"Pau D'Arco, TO",Pau D'Arco
1716505,Pedro Afonso,TO,Tocantins,"Pedro Afonso, TO",Pedro Afonso
1716604,Peixe,TO,Tocantins,"Peixe, TO",Peixe
1716653,Pequizeiro,TO,Tocantins,"Pequizeiro, TO",Pequizeiro
1716703,Colméia,TO,Tocantins,"Colméia, TO",Colmeia
1717008,Pindorama Do Tocantins,TO,Tocantins,"Pindorama Do Tocantins, TO",Pindorama Do Tocantins
1717206,Piraquê,TO,Tocantins,"Piraquê, TO",Piraque
1717503,Pium,TO,Tocantins,"Pium, TO",Pium
1717800,Ponte Alta Do Bom Jesus,TO,Tocantins,"Ponte Alta Do Bom Jesus, TO",Ponte Alta Do Bom Jesus
1717909,Ponte Alta Do Tocantins,TO,Tocantins,"Ponte Alta Do Tocantins, TO",Ponte Alta Do Tocantins
1718006,Porto Alegre Do Tocantins,TO,Tocantins,"Porto Alegre Do Tocantins, TO",Porto Alegre Do Tocantins
1718204,Porto Nacional,TO,Tocantins,"Porto Nacional, TO",Porto Nacional
1718303,Praia Norte,TO,Tocantins,"Praia Norte, TO",Praia Norte
1718402,Presidente Kennedy,TO,Tocantins,"Presidente Kennedy, TO",Presidente Kennedy
1718451,Pugmil,TO,Tocantins,"Pugmil, TO",Pugmil
1718501,Recursolândia,TO,Tocantins,"Recursolândia, TO",Recursolandia
1718550,Riachinho,TO,Tocantins,"Riachinho, TO",Riachinho
1718659,Rio Da Conceição,TO,Tocantins,"Rio Da Conceição, TO",Rio Da Conceicao
1718709,Rio Dos Bois,TO,Tocantins,"Rio Dos Bois, TO",Rio Dos Bois
1718758,Rio Sono,TO,Tocantins,"Rio Sono, TO",Rio Sono
1718808,Sampaio,TO,Tocantins,"Sampaio, TO",Sampaio
1718840,Sandolândia,TO,Tocantins,"Sandolândia, TO",Sandolandia
1718865,Santa Fé Do Araguaia,TO,Tocantins,"Santa Fé Do Araguaia, TO",Santa Fe Do Araguaia
1718881,Santa Maria Do Tocantins,TO,Tocantins,"Santa Maria Do Tocantins, TO",Santa Maria Do Tocantins
1718899,Santa Rita Do Tocantins,TO,Tocantins,"Santa Rita Do Tocantins, TO",Santa Rita Do Tocantins
1718907,Santa Rosa Do Tocantins,TO,Tocantins,"Santa Rosa Do Tocantins, TO",Santa Rosa Do Tocantins
1719004,Santa Tereza Do Tocantins,TO,Tocantins,"Santa Tereza Do Tocantins, TO",Santa Tereza Do Tocantins
1720002,Santa Terezinha Do Tocantins,TO,Tocantins,"Santa Terezinha Do Tocantins, TO",Santa Terezinha Do Tocantins
1720101,São Bento Do Tocantins,TO,Tocantins,"São Bento Do Tocantins, TO",Sao Bento Do Tocantins
1720150,São Félix Do Tocantins,TO,Tocantins,"São Félix Do Tocantins, TO",Sao Felix Do Tocantins
1720200,São Miguel Do Tocantins,TO,Tocantins,"São Miguel Do Tocantins, TO",Sao Miguel Do Tocantins
1720259,São Salvador Do Tocantins,TO,Tocantins,"São Salvador Do Tocantins, TO",Sao Salvador Do Tocantins
1720309,São Sebastião Do Tocantins,TO,Tocantins,"São Sebastião Do Tocantins, TO",Sao Sebastiao Do Tocantins
1720499,São Valério,TO,Tocantins,"São Valério, TO",Sao Valerio
1720655,Silvanópolis,TO,Tocantins,"Silvanópolis, TO",Silvanopolis
1720804,Sítio Novo Do Tocantins,TO,Tocantins,"Sítio Novo Do Tocantins, TO",Sitio Novo Do Tocantins
1720853,Sucupira,TO,Tocantins,"Sucupira, TO",Sucupira
1720903,Taguatinga,TO,Tocantins,"Taguatinga, TO",Taguatinga
1720937,Taipas Do Tocantins,TO,Tocantins,"Taipas Do Tocantins, TO",Taipas Do Tocantins
1720978,Talismã,TO,Tocantins,"Talismã, TO",Talisma
1721000,Palmas,TO,Tocantins,"Palmas, TO",Palmas
1721109,Tocantínia,TO,Tocantins,"Tocantínia, TO",Tocantinia
1721208,Tocantinópolis,TO,Tocantins,"Tocantinópolis, TO",Tocantinopolis
1721257,Tupirama,TO,Tocantins,"Tupirama, TO",Tupirama
1721307,Tupiratins,TO,Tocantins,"Tupiratins, TO",Tupiratins
1722081,Wanderlândia,TO,Tocantins,"Wanderlândia, TO",Wanderlandia
1722107,Xambioá,TO,Tocantins,"Xambioá, TO",Xambioa
2100055,Açailândia,MA,Maranhão,"Açailândia, MA",Acailandia
2100105,Afonso Cunha,MA,Maranhão,"Afonso Cunha, MA",Afonso Cunha
2100154,Água Doce Do Maranhão,MA,Maranhão,"Água Doce Do Maranhão, MA",Agua Doce Do Maranhao
2100204,Alcântara,MA,Maranhão,"Alcântara, MA",Alcantara
2100303,Aldeias Altas,MA,Maranhão,"Aldeias Altas, MA",Aldeias Altas
2100402,Altamira Do Maranhão,MA,Maranhão,"Altamira Do Maranhão, MA",Altamira Do Maranhao
2100436,Alto Alegre Do Maranhão,MA,Maranhão,"Alto Alegre Do Maranhão, MA",Alto Alegre Do Maranhao
2100477,Alto Alegre Do Pindaré,MA,Maranhão,"Alto Alegre Do Pindaré, MA",Alto Alegre Do Pindare
2100501,Alto Parnaíba,MA,Maranhão,"Alto Parnaíba, MA",Alto Parnaiba
2100550,Amapá Do Maranhão,MA,Maranhão,"Amapá Do Maranhão, MA",Amapa Do Maranhao
2100600,Amarante Do Maranhão,MA,Maranhão,"Amarante Do Maranhão, MA",Amarante Do Maranhao
2100709,Anajatuba,MA,Maranhão,"Anajatuba, MA",Anajatuba
2100808,Anapurus,MA,Maranhão,"Anapurus, MA",Anapurus
2100832,Apicum-Açu,MA,Maranhão,"Apicum-Açu, MA",Apicum-Acu
2100873,Araguanã,MA,Maranhão,"Araguanã, MA",Araguana
2100907,Araioses,MA,Maranhão,"Araioses, MA",Araioses
2100956,Arame,MA,Maranhão,"Arame, MA",Arame
2101004,Arari,MA,Maranhão,"Arari, MA",Arari
2101103,Axixá,MA,Maranhão,"Axixá, MA",Axixa
2101202,Bacabal,MA,Maranhão,"Bacabal, MA",Bacabal
2101251,Bacabeira,MA,Maranhão,"Bacabeira, MA",Bacabeira
2101301,Bacuri,MA,Maranhão,"Bacuri, MA",Bacuri
2101350,Bacurituba,MA,Maranhão,"Bacurituba, MA",Bacurituba
2101400,Balsas,MA,Maranhão,"Balsas, MA",Balsas
2101509,Barão De Grajaú,MA,Maranhão,"Barão De Grajaú, MA",Barao De Grajau
2101608,Barra Do Corda,MA,Maranhão,"Barra Do Corda, MA",Barra Do Corda
2101707,Barreirinhas,MA,Maranhão,"Barreirinhas, MA",Barreirinhas
2101731,Belágua,MA,Maranhão,"Belágua, MA",Belagua
2101772,Bela Vista Do Maranhão,MA,Maranhão,"Bela Vista Do Maranhão, MA",Bela Vista Do Maranhao
2101806,Benedito Leite,MA,Maranhão,"Benedito Leite, MA",Benedito Leite
2101905,Bequimão,MA,Maranhão,"Bequimão, MA",Bequimao
2101939,Bernardo Do Mearim,MA,Maranhão,"Bernardo Do Mearim, MA",Bernardo Do Mearim
2101970,Boa Vista Do Gurupi,MA,Maranhão,"Boa Vista Do Gurupi, MA",Boa Vista Do Gurupi
2102002,Bom Jardim,MA,Maranhão,"Bom Jardim, MA",Bom Jardim
2102036,Bom Jesus Das Selvas,MA,Maranhão,"Bom Jesus Das Selvas, MA",Bom Jesus Das Selvas
2102077,Bom Lugar,MA,Maranhão,"Bom Lugar, MA",Bom Lugar
2102101,Brejo,MA,Maranhão,"Brejo, MA",Brejo
2102150,Brejo De Areia,MA,Maranhão,"Brejo De Areia, MA",Brejo De Areia
2102200,Buriti,MA,Maranhão,"Buriti, MA",Buriti
2102309,Buriti Bravo,MA,Maranhão,"Buriti Bravo, MA",Buriti Bravo
2102325,Buriticupu,MA,Maranhão,"Buriticupu, MA",Buriticupu
2102358,Buritirana,MA,Maranhão,"Buritirana, MA",Buritirana
2102374,Cachoeira Grande,MA,Maranhão,"Cachoeira Grande, MA",Cachoeira Grande
2102408,Cajapió,MA,Maranhão,"Cajapió, MA",Cajapio
2102507,Cajari,MA,Maranhão,"Cajari, MA",Cajari
2102556,Campestre Do Maranhão,MA,Maranhão,"Campestre Do Maranhão, MA",Campestre Do Maranhao
2102606,Cândido Mendes,MA,Maranhão,"Cândido Mendes, MA",Candido Mendes
2102705,Cantanhede,MA,Maranhão,"Cantanhede, MA",Cantanhede
2102754,Capinzal Do Norte,MA,Maranhão,"Capinzal Do Norte, MA",Capinzal Do Norte
2102804,Carolina,MA,Maranhão,"Carolina, MA",Carolina
2102903,Carutapera,MA,Maranhão,"Carutapera, MA",Carutapera
2103000,Caxias,MA,Maranhão,"Caxias, MA",Caxias
2103109,Cedral,MA,Maranhão,"Cedral, MA",Cedral
2103125,Central Do Maranhão,MA,Maranhão,"Central Do Maranhão, MA",Central Do Maranhao
2103158,Centro Do Guilherme,MA,Maranhão,"Centro Do Guilherme, MA",Centro Do Guilherme
2103174,Centro Novo Do Maranhão,MA,Maranhão,"Centro Novo Do Maranhão, MA",Centro Novo Do Maranhao
2103208,Chapadinha,MA,Maranhão,"Chapadinha, MA",Chapadinha
2103257,Cidelândia,MA,Maranhão,"Cidelândia, MA",Cidelandia
2103307,Codó,MA,Maranhão,"Codó, MA",Codo
2103406,Coelho Neto,MA,Maranhão,"Coelho Neto, MA",Coelho Neto
2103505,Colinas,MA,Maranhão,"Colinas, MA",Colinas
2103554,Conceição Do Lago-Açu,MA,Maranhão,"Conceição Do Lago-Açu, MA",Conceicao Do Lago-Acu
2103604,Coroatá,MA,Maranhão,"Coroatá, MA",Coroata
2103703,Cururupu,MA,Maranhão,"Cururupu, MA",Cururupu
2103752,Davinópolis,MA,Maranhão,"Davinópolis, MA",Davinopolis
2103802,Dom Pedro,MA,Maranhão,"Dom Pedro, MA",Dom Pedro
2103901,Duque Bacelar,MA,Maranhão,"Duque Bacelar, MA",Duque Bacelar
2104008,Esperantinópolis,MA,Maranhão,"Esperantinópolis, MA",Esperantinopolis
2104057,Estreito,MA,Maranhão,"Estreito, MA",Estreito
2104073,Feira Nova Do Maranhão,MA,Maranhão,"Feira Nova Do Maranhão, MA",Feira Nova Do Maranhao
2104081,Fernando Falcão,MA,Maranhão,"Fernando Falcão, MA",Fernando Falcao
2104099,Formosa Da Serra Negra,MA,Maranhão,"Formosa Da Serra Negra, MA",Formosa Da Serra Negra
2104107,Fortaleza Dos Nogueiras,MA,Maranhão,"Fortaleza Dos Nogueiras, MA",Fortaleza Dos Nogueiras
2104206,Fortuna,MA,Maranhão,"Fortuna, MA",Fortuna
2104305,Godofredo Viana,MA,Maranhão,"Godofredo Viana, MA",Godofredo Viana
2104404,Gonçalves Dias,MA,Maranhão,"Gonçalves Dias, MA",Goncalves Dias
2104503,Governador Archer,MA,Maranhão,"Governador Archer, MA",Governador Archer
2104552,Governador Edison Lobão,MA,Maranhão,"Governador Edison Lobão, MA",Governador Edison Lobao
2104602,Governador Eugênio Barros,MA,Maranhão,"Governador Eugênio Barros, MA",Governador Eugenio Barros
2104628,Governador Luiz Rocha,MA,Maranhão,"Governador Luiz Rocha, MA",Governador Luiz Rocha
2104651,Governador Newton Bello,MA,Maranhão,"Governador Newton Bello, MA",Governador Newton Bello
2104677,Governador Nunes Freire,MA,Maranhão,"Governador Nunes Freire, MA",Governador Nunes Freire
2104701,Graça Aranha,MA,Maranhão,"Graça Aranha, MA",Graca Aranha
2104800,Grajaú,MA,Maranhão,"Grajaú, MA",Grajau
2104909,Guimarães,MA,Maranhão,"Guimarães, MA",Guimaraes
2105005,Humberto De Campos,MA,Maranhão,"Humberto De Campos, MA",Humberto De Campos
2105104,Icatu,MA,Maranhão,"Icatu, MA",Icatu
2105153,Igarapé Do Meio,MA,Maranhão,"Igarapé Do Meio, MA",Igarape Do Meio
2105203,Igarapé Grande,MA,Maranhão,"Igarapé Grande, MA",Igarape Grande
2105302,Imperatriz,MA,Maranhão,"Imperatriz, MA",Imperatriz
2105351,Itaipava Do Grajaú,MA,Maranhão,"Itaipava Do Grajaú, MA",Itaipava Do Grajau
2105401,Itapecuru Mirim,MA,Maranhão,"Itapecuru Mirim, MA",Itapecuru Mirim
2105427,Itinga Do Maranhão,MA,Maranhão,"Itinga Do Maranhão, MA",Itinga Do Maranhao
2105450,Jatobá,MA,Maranhão,"Jatobá, MA",Jatoba
2105476,Jenipapo Dos Vieiras,MA,Maranhão,"Jenipapo Dos Vieiras, MA",Jenipapo Dos Vieiras
2105500,João Lisboa,MA,Maranhão,"João Lisboa, MA",Joao Lisboa
2105609,Joselândia,MA,Maranhão,"Joselândia, MA",Joselandia
2105658,Junco Do Maranhão,MA,Maranhão,"Junco Do Maranhão, MA",Junco Do Maranhao
2105708,Lago Da Pedra,MA,Maranhão,"Lago Da Pedra, MA",Lago Da Pedra
2105807,Lago Do Junco,MA,Maranhão,"Lago Do Junco, MA",Lago Do Junco
2105906,Lago Verde,MA,Maranhão,"Lago Verde, MA",Lago Verde
2105922,Lagoa Do Mato,MA,Maranhão,"Lagoa Do Mato, MA",Lagoa Do Mato
2105948,Lago Dos Rodrigues,MA,Maranhão,"Lago Dos Rodrigues, MA",Lago Dos Rodrigues
2105963,Lagoa Grande Do Maranhão,MA,Maranhão,"Lagoa Grande Do Maranhão, MA",Lagoa Grande Do Maranhao
2105989,Lajeado Novo,MA,Maranhão,"Lajeado Novo, MA",Lajeado Novo
2106003,Lima Campos,MA,Maranhão,"Lima Campos, MA",Lima Campos
2106102,Loreto,MA,Maranhão,"Loreto, MA",Loreto
2106201,Luís Domingues,MA,Maranhão,"Luís Domingues, MA",Luis Domingues
2106300,Magalhães De Almeida,MA,Maranhão,"Magalhães De Almeida, MA",Magalhaes De Almeida
2106326,Maracaçumé,MA,Maranhão,"Maracaçumé, MA",Maracacume
2106359,Marajá Do Sena,MA,Maranhão,"Marajá Do Sena, MA",Maraja Do Sena
2106375,Maranhãozinho,MA,Maranhão,"Maranhãozinho, MA",Maranhaozinho
2106409,Mata Roma,MA,Maranhão,"Mata Roma, MA",Mata Roma
2106508,Matinha,MA,Maranhão,"Matinha, MA",Matinha
2106607,Matões,MA,Maranhão,"Matões, MA",Matoes
2106631,Matões Do Norte,MA,Maranhão,"Matões Do Norte, MA",Matoes Do Norte
2106672,Milagres Do Maranhão,MA,Maranhão,"Milagres Do Maranhão, MA",Milagres Do Maranhao
2106706,Mirador,MA,Maranhão,"Mirador, MA",Mirador
2106755,Miranda Do Norte,MA,Maranhão,"Miranda Do Norte, MA",Miranda Do Norte
2106805,Mirinzal,MA,Maranhão,"Mirinzal, MA",Mirinzal
2106904,Monção,MA,Maranhão,"Monção, MA",Moncao
2107001,Montes Altos,MA,Maranhão,"Montes Altos, MA",Montes Altos
2107100,Morros,MA,Maranhão,"Morros, MA",Morros
2107209,Nina Rodrigues,MA,Maranhão,"Nina Rodrigues, MA",Nina Rodrigues
2107258,Nova Colinas,MA,Maranhão,"Nova Colinas, MA",Nova Colinas
2107308,Nova Iorque,MA,Maranhão,"Nova Iorque, MA",Nova Iorque
2107357,Nova Olinda Do Maranhão,MA,Maranhão,"Nova Olinda Do Maranhão, MA",Nova Olinda Do Maranhao
2107407,Olho D'Água Das Cunhãs,MA,Maranhão,"Olho D'Água Das Cunhãs, MA",Olho D'Agua Das Cunhas
2107456,Olinda Nova Do Maranhão,MA,Maranhão,"Olinda Nova Do Maranhão, MA",Olinda Nova Do Maranhao
2107506,Paço Do Lumiar,MA,Maranhão,"Paço Do Lumiar, MA",Paco Do Lumiar
2107605,Palmeirândia,MA,Maranhão,"Palmeirândia, MA",Palmeirandia
2107704,Paraibano,MA,Maranhão,"Paraibano, MA",Paraibano
2107803,Parnarama,MA,Maranhão,"Parnarama, MA",Parnarama
2107902,Passagem Franca,MA,Maranhão,"Passagem Franca, MA",Passagem Franca
2108009,Pastos Bons,MA,Maranhão,"Pastos Bons, MA",Pastos Bons
2108058,Paulino Neves,MA,Maranhão,"Paulino Neves, MA",Paulino Neves
2108108,Paulo Ramos,MA,Maranhão,"Paulo Ramos, MA",Paulo Ramos
2108207,Pedreiras,MA,Maranhão,"Pedreiras, MA",Pedreiras
2108256,Pedro Do Rosário,MA,Maranhão,"Pedro Do Rosário, MA",Pedro Do Rosario
2108306,Penalva,MA,Maranhão,"Penalva, MA",Penalva
2108405,Peri Mirim,MA,Maranhão,"Peri Mirim, MA",Peri Mirim
2108454,Peritoró,MA,Maranhão,"Peritoró, MA",Peritoro
2108504,Pindaré-Mirim,MA,Maranhão,"Pindaré-Mirim, MA",Pindare-Mirim
2108603,Pinheiro,MA,Maranhão,"Pinheiro, MA",Pinheiro
2108702,Pio Xii,MA,Maranhão,"Pio Xii, MA",Pio Xii
2108801,Pirapemas,MA,Maranhão,"Pirapemas, MA",Pirapemas
2108900,Poção De Pedras,MA,Maranhão,"Poção De Pedras, MA",Pocao De Pedras
2109007,Porto Franco,MA,Maranhão,"Porto Franco, MA",Porto Franco
2109056,Porto Rico Do Maranhão,MA,Maranhão,"Porto Rico Do Maranhão, MA",Porto Rico Do Maranhao
2109106,Presidente Dutra,MA,Maranhão,"Presidente Dutra, MA",Presidente Dutra
2109205,Presidente Juscelino,MA,Maranhão,"Presidente Juscelino, MA",Presidente Juscelino
2109239,Presidente Médici,MA,Maranhão,"Presidente Médici, MA",Presidente Medici
2109270,Presidente Sarney,MA,Maranhão,"Presidente Sarney, MA",Presidente Sarney
2109304,Presidente Vargas,MA,Maranhão,"Presidente Vargas, MA",Presidente Vargas
2109403,Primeira Cruz,MA,Maranhão,"Primeira Cruz, MA",Primeira Cruz
2109452,Raposa,MA,Maranhão,"Raposa, MA",Raposa
2109502,Riachão,MA,Maranhão,"Riachão, MA",Riachao
2109551,Ribamar Fiquene,MA,Maranhão,"Ribamar Fiquene, MA",Ribamar Fiquene
2109601,Rosário,MA,Maranhão,"Rosário, MA",Rosario
2109700,Sambaíba,MA,Maranhão,"Sambaíba, MA",Sambaiba
2109759,Santa Filomena Do Maranhão,MA,Maranhão,"Santa Filomena Do Maranhão, MA",Santa Filomena Do Maranhao
2109809,Santa Helena,MA,Maranhão,"Santa Helena, MA",Santa Helena
2109908,Santa Inês,MA,Maranhão,"Santa Inês, MA",Santa Ines
2110005,Santa Luzia,MA,Maranhão,"Santa Luzia, MA",Santa Luzia
2110039,Santa Luzia Do Paruá,MA,Maranhão,"Santa Luzia Do Paruá, MA",Santa Luzia Do Parua
2110104,Santa Quitéria Do Maranhão,MA,Maranhão,"Santa Quitéria Do Maranhão, MA",Santa Quiteria Do Maranhao
2110203,Santa Rita,MA,Maranhão,"Santa Rita, MA",Santa Rita
2110237,Santana Do Maranhão,MA,Maranhão,"Santana Do Maranhão, MA",Santana Do Maranhao
2110278,Santo Amaro Do Maranhão,MA,Maranhão,"Santo Amaro Do Maranhão, MA",Santo Amaro Do Maranhao
2110302,Santo Antônio Dos Lopes,MA,Maranhão,"Santo Antônio Dos Lopes, MA",Santo Antonio Dos Lopes
2110401,São Benedito Do Rio Preto,MA,Maranhão,"São Benedito Do Rio Preto, MA",Sao Benedito Do Rio Preto
2110500,São Bento,MA,Maranhão,"São Bento, MA",Sao Bento
2110609,São Bernardo,MA,Maranhão,"São Bernardo, MA",Sao Bernardo
2110658,São Domingos Do Azeitão,MA,Maranhão,"São Domingos Do Azeitão, MA",Sao Domingos Do Azeitao
2110708,São Domingos Do Maranhão,MA,Maranhão,"São Domingos Do Maranhão, MA",Sao Domingos Do Maranhao
2110807,São Félix De Balsas,MA,Maranhão,"São Félix De Balsas, MA",Sao Felix De Balsas
2110856,São Francisco Do Brejão,MA,Maranhão,"São Francisco Do Brejão, MA",Sao Francisco Do Brejao
2110906,São Francisco Do Maranhão,MA,Maranhão,"São Francisco Do Maranhão, MA",Sao Francisco Do Maranhao
2111003,São João Batista,MA,Maranhão,"São João Batista, MA",Sao Joao Batista
2111029,São João Do Carú,MA,Maranhão,"São João Do Carú, MA",Sao Joao Do Caru
2111052,São João Do Paraíso,MA,Maranhão,"São João Do Paraíso, MA",Sao Joao Do Paraiso
2111078,São João Do Soter,MA,Maranhão,"São João Do Soter, MA",Sao Joao Do Soter
2111102,São João Dos Patos,MA,Maranhão,"São João Dos Patos, MA",Sao Joao Dos Patos
2111201,São José De Ribamar,MA,Maranhão,"São José De Ribamar, MA",Sao Jose De Ribamar
2111250,São José Dos Basílios,MA,Maranhão,"São José Dos Basílios, MA",Sao Jose Dos Basilios
2111300,São Luís,MA,Maranhão,"São Luís, MA",Sao Luis
2111409,São Luís Gonzaga Do Maranhão,MA,Maranhão,"São Luís Gonzaga Do Maranhão, MA",Sao Luis Gonzaga Do Maranhao
2111508,São Mateus Do Maranhão,MA,Maranhão,"São Mateus Do Maranhão, MA",Sao Mateus Do Maranhao
2111532,São Pedro Da Água Branca,MA,Maranhão,"São Pedro Da Água Branca, MA",Sao Pedro Da Agua Branca
2111573,São Pedro Dos Crentes,MA,Maranhão,"São Pedro Dos Crentes, MA",Sao Pedro Dos Crentes
2111607,São Raimundo Das Mangabeiras,MA,Maranhão,"São Raimundo Das Mangabeiras, MA",Sao Raimundo Das Mangabeiras
2111631,São Raimundo Do Doca Bezerra,MA,Maranhão,"São Raimundo Do Doca Bezerra, MA",Sao Raimundo Do Doca Bezerra
2111672,São Roberto,MA,Maranhão,"São Roberto, MA",Sao Roberto
2111706,São Vicente Ferrer,MA,Maranhão,"São Vicente Ferrer, MA",Sao Vicente Ferrer
2111722,Satubinha,MA,Maranhão,"Satubinha, MA",Satubinha
2111748,Senador Alexandre Costa,MA,Maranhão,"Senador Alexandre Costa, MA",Senador Alexandre Costa
2111763,Senador La Rocque,MA,Maranhão,"Senador La Rocque, MA",Senador La Rocque
2111789,Serrano Do Maranhão,MA,Maranhão,"Serrano Do Maranhão, MA",Serrano Do Maranhao
2111805,Sítio Novo,MA,Maranhão,"Sítio Novo, MA",Sitio Novo
2111904,Sucupira Do Norte,MA,Maranhão,"Sucupira Do Norte, MA",Sucupira Do Norte
2111953,Sucupira Do Riachão,MA,Maranhão,"Sucupira Do Riachão, MA",Sucupira Do Riachao
2112001,Tasso Fragoso,MA,Maranhão,"Tasso Fragoso, MA",Tasso Fragoso
2112100,Timbiras,MA,Maranhão,"Timbiras, MA",Timbiras
2112209,Timon,MA,Maranhão,"Timon, MA",Timon
2112233,Trizidela Do Vale,MA,Maranhão,"Trizidela Do Vale, MA",Trizidela Do Vale
2112274,Tufilândia,MA,Maranhão,"Tufilândia, MA",Tufilandia
2112308,Tuntum,MA,Maranhão,"Tuntum, MA",Tuntum
2112407,Turiaçu,MA,Maranhão,"Turiaçu, MA",Turiacu
2112456,Turilândia,MA,Maranhão,"Turilândia, MA",Turilandia
2112506,Tutóia,MA,Maranhão,"Tutóia, MA",Tutoia
2112605,Urbano Santos,MA,Maranhão,"Urbano Santos, MA",Urbano Santos
